num_players,trial,item_id,congestion,dV,dP
108,6,41,40,0.0,0.0
108,6,8,86,0.0,-0.17101975611591708
108,6,42,44,0.0,-0.075
108,6,9,87,0.0,-0.29572003361636234
108,6,43,45,0.0,0.1299221446153061
108,6,10,88,0.0,-0.27342167799126976
108,6,44,49,0.0,0.06079673650941235
108,6,11,89,0.0,0.08290278922659787
108,6,45,49,0.0,-0.020804773324845083
108,6,12,88,0.0,-0.08744683428182073
108,6,46,55,0.0,-0.08319742659972199
108,6,13,90,0.0,0.12369532656428048
108,6,47,54,0.0,-0.06348748339358772
108,6,14,90,0.0,-0.042886138868226176
108,6,48,68,0.0,0.0
108,6,15,90,0.0,0.101159380190224
108,6,49,70,0.0,0.07135953817202134
108,6,16,88,0.0,-0.08909133010889173
108,6,50,76,0.0,-0.075
108,6,17,88,0.0,0.007250101376609516
108,6,51,76,0.0,0.0
108,6,18,82,0.0,-0.09661998032694627
108,6,52,86,0.0,0.16008607802121302
108,6,19,83,0.0,-0.06586564085769961
108,6,53,86,0.0,0.052508393395934265
108,6,20,74,0.0,-0.01376474044493868
108,6,54,91,0.0,-0.03719349319499937
108,6,21,74,0.0,-0.043271231861981896
108,6,55,92,0.0,0.07835001330296
108,6,22,71,0.0,0.0033078887698815423
108,6,56,91,0.0,-0.0040360358155985265
108,6,23,70,0.0,-0.0844951678648811
108,6,57,91,0.0,0.05367031272626166
108,6,24,56,0.0,0.0
108,6,58,89,0.0,-0.11653122266359633
108,6,25,55,-2.0,0.023039331057712685
108,6,59,89,-2.0,-0.09499638438056907
108,6,26,46,0.0,0.0
108,6,60,87,0.0,0.001409825289609798
108,6,27,47,0.0,0.0
108,6,61,86,0.0,0.0708266864069111
108,7,13,90,0.0,-0.13299260516618117
108,7,43,45,0.0,0.063613874826689
108,7,14,90,0.0,0.0015853615157383344
108,7,44,49,0.0,-0.13264647009063418
108,7,15,90,0.0,0.21258605596962793
108,7,45,49,0.0,-0.1251739015981087
108,7,16,88,0.0,0.02861957842529987
108,7,46,55,0.0,-0.21741924562499443
108,7,17,88,0.0,0.28303527080069535
108,7,47,54,0.0,-0.1006215357955997
108,7,18,82,-2.0,-0.1284043414874836
108,7,48,68,-2.0,0.1289066472884401
108,7,19,83,0.0,0.016764303411573533
108,7,49,70,0.0,0.025
108,7,20,74,0.0,0.046025933264857655
108,7,50,76,0.0,-0.0726088539954186
108,7,21,74,0.0,-0.12277240331006167
108,7,51,76,0.0,-0.11886211521581287
108,7,22,71,0.0,0.16497763640553642
108,7,52,86,0.0,-0.1087357051380211
108,7,23,70,0.0,-0.19764218184645582
108,7,53,86,0.0,-0.14533001136446613
108,7,24,56,0.0,-0.030553854817616265
108,7,54,91,0.0,-0.10186109710739405
108,7,25,55,0.0,-0.08944704886947033
108,7,55,92,0.0,-0.0059384429223778845
108,7,26,46,0.0,-0.03601436919711679
108,7,56,91,0.0,-0.24418583806950606
108,7,27,47,0.0,-0.13915925948426908
108,7,57,91,0.0,-0.1421310686152783
108,7,28,39,0.0,-0.014038657926092001
108,7,58,89,0.0,-0.04642146968989248
108,7,29,40,0.0,-0.15
108,7,59,89,0.0,-0.18789242218310367
108,7,30,34,0.0,-0.034258524279651974
108,7,60,87,0.0,-0.23547774714086397
108,7,31,34,0.0,0.12691781191813775
108,7,61,86,0.0,-0.035399026541751796
108,7,32,33,0.0,-0.008076534718215622
108,7,62,84,0.0,0.08646194426640086
108,7,33,33,0.0,-0.004639471965522191
108,7,63,83,0.0,-0.035107103197143774
108,7,34,34,2.0,0.0
108,7,64,81,2.0,0.16161298173799504
108,7,35,33,0.0,0.0
108,7,65,78,0.0,-0.11036313307139012
108,7,36,33,0.0,0.0
108,7,66,75,0.0,0.21417873039870672
108,7,37,35,0.0,0.0011687572668882332
108,7,67,72,0.0,0.154117247320311
108,7,38,40,0.0,0.0
108,7,68,70,0.0,-0.11226685942218284
108,7,39,40,0.0,0.0
108,7,69,69,0.0,-0.1523928959804834
108,7,40,42,0.0,0.0
108,7,70,68,0.0,0.14790100254588398
108,7,41,40,0.0,0.09358082703839259
108,7,71,67,0.0,-0.027135431956082152
108,8,0,74,0.0,0.1406061230040765
108,8,54,91,0.0,0.12136497050899978
108,8,1,75,0.0,-0.2017575413919227
108,8,55,92,0.0,-0.07484066544818288
108,8,2,77,0.0,0.2779063523505546
108,8,56,91,0.0,0.005768404907101871
108,8,3,77,-2.0,0.1596809246563493
108,8,57,91,-2.0,-0.14480355984597204
108,8,4,78,0.0,0.13802391004958123
108,8,58,89,0.0,-0.13870520243785905
108,8,5,79,0.0,-0.10368444652407333
108,8,59,89,0.0,0.07999164690901327
108,8,6,81,0.0,0.08899956144190502
108,8,60,87,0.0,0.09716051039536884
108,8,7,82,0.0,0.019690205272301697
108,8,61,86,0.0,-0.174713537090694
108,8,8,86,0.0,0.031085857975004794
108,8,62,84,0.0,-0.013028667745588238
108,8,9,87,0.0,-0.30030196706719137
108,8,63,83,0.0,0.11913418115406854
108,8,10,88,0.0,0.04371270461631599
108,8,64,81,0.0,-0.08925100052862817
108,8,11,89,0.0,-0.11299312117748173
108,8,65,78,0.0,-0.024619882527475268
108,8,12,88,0.0,-0.2843159820093092
108,8,66,75,0.0,-0.2508622708705568
108,8,13,90,0.0,0.01731370118357646
108,8,67,72,0.0,0.08462088502107268
108,8,14,90,0.0,0.13787255864430584
108,8,68,70,0.0,-0.34418672034704456
108,8,15,90,0.0,-0.037534115093483894
108,8,69,69,0.0,0.11986473488319666
108,8,16,88,0.0,-0.12425813538738409
108,8,70,68,0.0,-0.23744460394159772
108,8,17,88,0.0,0.1304217542811847
108,8,71,67,0.0,0.07112351566683114
108,9,0,74,0.0,-0.11961078096971647
108,9,36,33,0.0,0.0
108,9,1,75,-2.0,-0.05021894537070426
108,9,37,35,-2.0,-0.015381280405014408
108,9,2,77,0.0,-0.19126648304553318
108,9,38,40,0.0,0.02180448798880998
108,9,3,77,0.0,-0.08131537840516073
108,9,39,40,0.0,-0.009979532779839251
108,9,4,78,0.0,-0.09233759462494978
108,9,40,42,0.0,0.0
108,9,5,79,0.0,-0.22008031360567717
108,9,41,40,0.0,0.0
108,9,6,81,0.0,-0.2055425567953713
108,9,42,44,0.0,0.01455916920784216
108,9,7,82,0.0,-0.10727934194583433
108,9,43,45,0.0,0.05126560849897989
108,9,8,86,0.0,0.21897188681829416
108,9,44,49,0.0,-0.2417896229042002
108,9,9,87,0.0,0.18690823666304957
108,9,45,49,0.0,-0.034627827780023476
108,9,10,88,0.0,0.1550643904967789
108,9,46,55,0.0,-0.004180072022211462
108,9,11,89,0.0,-0.19850276468458256
108,9,47,54,0.0,0.06381093716493946
108,9,12,88,0.0,-0.14964889345726193
108,9,48,68,0.0,0.03112131971494607
108,9,13,90,0.0,0.15481449516932058
108,9,49,70,0.0,-0.1326122180237229
108,9,14,90,0.0,-0.12456382630379959
108,9,50,76,0.0,-0.21961399681627286
108,9,15,90,0.0,0.1552545522391749
108,9,51,76,0.0,0.02862334862021533
108,9,16,88,0.0,-0.1900261419849245
108,9,52,86,0.0,-0.03830683947562739
108,9,17,88,0.0,0.09217723620326594
108,9,53,86,0.0,-0.0017275644288169065
108,9,18,82,0.0,0.1262314859407776
108,9,54,91,0.0,0.3628489327831792
108,9,19,83,0.0,0.17493596542016904
108,9,55,92,0.0,-0.35525005902783463
108,9,20,74,0.0,-0.062245944685319646
108,9,56,91,0.0,0.06063821040166929
108,9,21,74,0.0,0.1850812499918011
108,9,57,91,0.0,-0.03563898343747381
144,0,0,65,0.0,-0.05
144,0,42,76,0.0,-0.1798341846248849
144,0,1,67,0.0,-0.06882238081226776
144,0,43,76,0.0,0.004935916012741936
144,0,2,69,0.0,0.0033908937185162915
144,0,44,74,0.0,-0.05644474878560672
144,0,3,73,0.0,0.011772599789725663
144,0,45,75,0.0,-0.017558059109060532
144,0,4,75,0.0,-0.07252475777802453
144,0,46,74,0.0,-0.05
144,0,5,78,0.0,-0.022073959745442427
144,0,47,74,0.0,-0.025
144,0,6,78,0.0,-0.02587247332025496
144,0,48,69,0.0,0.020940556948305197
144,0,7,84,0.0,0.0
144,0,49,72,0.0,-0.16097892365746563
144,0,8,85,0.0,0.038802736744102305
144,0,50,72,0.0,0.0062468200606133235
144,0,9,87,0.0,0.039857621289274725
144,0,51,73,0.0,-0.11665586449315121
144,0,10,89,-2.0,-0.12439460774687468
144,0,52,71,-2.0,-0.1428286846345205
144,0,11,89,0.0,0.02532169487075217
144,0,53,72,0.0,0.025314381098380905
144,0,12,89,0.0,-0.012090100280375413
144,0,54,69,0.0,0.051957794869460686
144,0,13,91,0.0,-0.14603484782670106
144,0,55,68,0.0,0.0
144,0,14,95,0.0,-0.06366562132898554
144,0,56,73,0.0,0.15098108655070297
144,0,15,97,0.0,-0.20692788658608574
144,0,57,73,0.0,-0.030600463448277677
144,0,16,99,0.0,-0.0021395760784123363
144,0,58,76,0.0,-0.053037388624347245
144,0,17,101,0.0,-0.07706466506189294
144,0,59,76,0.0,-0.021173079656259763
144,0,18,105,0.0,-0.1780063863383029
144,0,60,80,0.0,-0.07909194871474878
144,0,19,106,-2.0,-0.055576608646929496
144,0,61,82,-2.0,-0.10404612117714254
144,0,20,109,0.0,-0.09214460551573396
144,0,62,85,0.0,-0.09097230434109382
144,0,21,111,0.0,-0.04153130948581145
144,0,63,87,0.0,0.004136892402905046
144,0,22,109,0.0,-0.026300684802561494
144,0,64,88,0.0,-0.08925803550197779
144,0,23,110,0.0,-0.02002536649473205
144,0,65,90,0.0,0.02109269251794072
144,0,24,105,0.0,0.0
144,0,66,98,0.0,-0.012282851874470379
144,0,25,107,0.0,-0.052393663888810435
144,0,67,98,0.0,-0.05931865724638412
144,0,26,106,0.0,-0.1141181763014825
144,0,68,104,0.0,-0.19783086058837746
144,0,27,106,0.0,-0.06853201475348333
144,0,69,107,0.0,-0.02403009932199642
144,0,28,100,0.0,-0.013457595293258596
144,0,70,107,0.0,-0.04582320969977069
144,0,29,104,0.0,0.0
144,0,71,107,0.0,-0.047288298594948874
144,0,30,97,0.0,-0.1
144,0,72,115,0.0,0.008368580419513827
144,0,31,96,0.0,0.001907078820810662
144,0,73,116,0.0,-0.14927669259805146
144,0,32,89,0.0,-0.06416279993262594
144,0,74,115,0.0,0.006992377893893828
144,0,33,89,0.0,0.0011557696331117582
144,0,75,115,0.0,-0.0477501709187423
144,0,34,85,0.0,0.09090308560292368
144,0,76,117,0.0,-0.19436227716229743
144,0,35,87,0.0,-0.09775238278309141
144,0,77,117,0.0,0.0464160451306551
144,0,36,85,0.0,-0.05
144,0,78,117,0.0,-0.03295854975794585
144,0,37,83,0.0,0.1
144,0,79,115,0.0,-0.13290816623989365
144,1,0,65,-2.0,0.0
144,1,58,76,-2.0,0.0
144,1,1,67,0.0,0.0
144,1,59,76,0.0,-0.03515645964722174
144,1,2,69,0.0,0.0542499272423791
144,1,60,80,0.0,-0.21264789970756254
144,1,3,73,0.0,0.002473126610084081
144,1,61,82,0.0,-0.02770470778397262
144,1,4,75,0.0,-0.01824361611753182
144,1,62,85,0.0,-0.17674093111355552
144,1,5,78,0.0,0.0
144,1,63,87,0.0,-0.12704120436341165
144,1,6,78,0.0,-0.011173070219779466
144,1,64,88,0.0,-0.050291893107271154
144,1,7,84,0.0,-0.04406179073763211
144,1,65,90,0.0,0.02173511757986816
144,1,8,85,0.0,0.002415768126798376
144,1,66,98,0.0,-0.15008141895749957
144,1,9,87,0.0,0.12287369454520092
144,1,67,98,0.0,-0.117602336908003
144,1,10,89,0.0,-0.01315865669721733
144,1,68,104,0.0,0.040327558146016365
144,1,11,89,0.0,-0.15760760387603012
144,1,69,107,0.0,-0.01896204889077697
144,1,12,89,0.0,0.006744266790017647
144,1,70,107,0.0,0.035020805358890815
144,1,13,91,0.0,-0.08919093811604445
144,1,71,107,0.0,-0.07023692662064247
144,1,14,95,0.0,0.07363228127691776
144,1,72,115,0.0,-0.1646920619816655
144,1,15,97,0.0,0.003318481077768068
144,1,73,116,0.0,-0.08222446557250347
144,1,16,99,-2.0,-0.1964180378660125
144,1,74,115,-2.0,-0.03055954867920181
144,1,17,101,0.0,-0.2928669894559216
144,1,75,115,0.0,-0.16865114205822296
144,1,18,105,0.0,0.152000852177961
144,1,76,117,0.0,0.07322386439885596
144,1,19,106,0.0,-0.12654563000437732
144,1,77,117,0.0,-0.10516638666202634
144,1,20,109,0.0,-0.2136789230782402
144,1,78,117,0.0,0.13872798612037257
144,1,21,111,0.0,0.006347607345025902
144,1,79,115,0.0,-0.10602581712150484
144,1,22,109,0.0,-0.025
144,1,80,111,0.0,0.04439450354536248
144,1,23,110,0.0,-0.05829965447557297
144,1,81,111,0.0,-0.025738884133824996
144,1,24,105,0.0,-0.02500788539738267
144,1,82,110,0.0,-0.28393037760089823
144,1,25,107,0.0,-0.03466624392347894
144,1,83,108,0.0,-0.2079723990877331
144,1,26,106,0.0,-0.01877068117924348
144,1,84,108,0.0,-0.12393197100651276
144,1,27,106,0.0,-0.008835867793608038
144,1,85,107,0.0,-0.2201810431386595
144,1,28,100,0.0,-0.002745475485018717
144,1,86,104,0.0,0.1736759402475666
144,1,29,104,0.0,-0.009796539730947195
144,1,87,103,0.0,-0.11273887030647364
144,1,30,97,0.0,-0.03664534814791903
144,1,88,101,0.0,-0.08856928262297445
144,1,31,96,0.0,-0.05005586291011927
144,1,89,100,0.0,-0.144562685367253
144,1,32,89,0.0,-0.06301558350992478
144,1,90,97,0.0,-0.19508135126906864
144,1,33,89,0.0,-0.028555244381669297
144,1,91,92,0.0,-0.34605647480736346
144,1,34,85,0.0,0.025400183405457702
144,1,92,91,0.0,-0.1628810661116079
144,1,35,87,0.0,-0.16791370401607036
144,1,93,88,0.0,-0.07875194246948154
144,1,36,85,0.0,0.0
144,1,94,84,0.0,-0.012933904580585256
144,1,37,83,0.0,0.008341559406041754
144,1,95,81,0.0,-0.0741834966723847
144,2,0,65,0.0,0.0
144,2,56,73,0.0,0.0
144,2,1,67,0.0,-0.06333943273588209
144,2,57,73,0.0,0.0
144,2,2,69,0.0,0.0
144,2,58,76,0.0,-0.09269962238237998
144,2,3,73,0.0,-0.11407125216679107
144,2,59,76,0.0,-0.33977342051253534
144,2,4,75,2.0,0.0
144,2,60,80,2.0,-0.03865741662750306
144,2,5,78,0.0,0.048935531433882344
144,2,61,82,0.0,-0.07325657840730006
144,2,6,78,0.0,0.0005667069570311322
144,2,62,85,0.0,0.04747518568233218
144,2,7,84,0.0,-0.04215700169038481
144,2,63,87,0.0,-0.010692452251968576
144,2,8,85,0.0,-0.15202576473674978
144,2,64,88,0.0,0.0393409664530919
144,2,9,87,0.0,-0.043687828071038735
144,2,65,90,0.0,-0.13224785576532563
144,2,10,89,0.0,-0.08972970184783145
144,2,66,98,0.0,-0.20490718336352992
144,2,11,89,0.0,0.035152582370277755
144,2,67,98,0.0,0.004785054793144816
144,2,12,89,0.0,-0.12130772547783794
144,2,68,104,0.0,0.0
144,2,13,91,0.0,-0.007708855382810756
144,2,69,107,0.0,-0.06422462554996813
144,2,14,95,0.0,-0.21122260889629998
144,2,70,107,0.0,-0.003548576199036424
144,2,15,97,0.0,0.020575512536655682
144,2,71,107,0.0,0.02669027907703511
144,2,16,99,0.0,0.11532205231192526
144,2,72,115,0.0,-0.06125076107086022
144,2,17,101,0.0,-0.10754783762533221
144,2,73,116,0.0,-0.2036976612636431
144,2,18,105,0.0,-0.20007951150521766
144,2,74,115,0.0,-0.1
144,2,19,106,0.0,-0.06111627420673879
144,2,75,115,0.0,0.00932079320541608
144,2,20,109,0.0,0.07600445502561005
144,2,76,117,0.0,0.10726833431273809
144,2,21,111,0.0,0.03498958163900207
144,2,77,117,0.0,0.04514460845287244
144,2,22,109,0.0,-0.05183871340450598
144,2,78,117,0.0,-0.013273058824601669
144,2,23,110,0.0,0.008481888692170824
144,2,79,115,0.0,-0.21936527260699168
144,2,24,105,0.0,-0.054068329850828836
144,2,80,111,0.0,0.18273203675915195
144,2,25,107,0.0,-0.08227857227624664
144,2,81,111,0.0,-0.09762049562350636
144,2,26,106,0.0,0.0653245984988037
144,2,82,110,0.0,-0.0188016354356679
144,2,27,106,0.0,0.06276020062174127
144,2,83,108,0.0,-0.3350425156413523
144,2,28,100,0.0,-0.07285524767231741
144,2,84,108,0.0,0.08152136477514732
144,2,29,104,0.0,-0.025
144,2,85,107,0.0,0.026871751202535987
144,3,36,85,0.0,0.083446769166477
144,3,60,80,0.0,-0.2950629750117181
144,3,37,83,0.0,-0.05
144,3,61,82,0.0,0.23728284359344753
144,3,38,82,0.0,0.021817695719657932
144,3,62,85,0.0,-0.009351405123627393
144,3,39,78,0.0,0.1
144,3,63,87,0.0,0.025094995333348233
144,3,40,74,-2.0,-0.01482574677511557
144,3,64,88,-2.0,-0.008107719992926121
144,3,41,77,0.0,0.006711619066506054
144,3,65,90,0.0,-0.07670332690497365
144,3,42,76,0.0,-0.10577311291784289
144,3,66,98,0.0,-0.08079821824766728
144,3,43,76,0.0,-0.08367226061901592
144,3,67,98,0.0,-0.04859807660868832
144,3,44,74,0.0,-0.016782059634286448
144,3,68,104,0.0,0.016851198279531028
144,3,45,75,0.0,-0.06146042821238169
144,3,69,107,0.0,0.04958375593821246
144,3,46,74,0.0,-0.10862804468557319
144,3,70,107,0.0,-0.05660159536906588
144,3,47,74,0.0,0.061730076510483164
144,3,71,107,0.0,-0.02516057026016831
144,3,48,69,0.0,-0.010156494150318371
144,3,72,115,0.0,0.05416908540659282
144,3,49,72,0.0,0.0759854096262247
144,3,73,116,0.0,-0.063923711019159
144,3,50,72,0.0,0.16254365057433262
144,3,74,115,0.0,0.034396345386054135
144,3,51,73,0.0,-0.24959518209474973
144,3,75,115,0.0,-0.10460750215821744
144,3,52,71,0.0,-0.002297634626094602
144,3,76,117,0.0,0.07327066336752003
144,3,53,72,0.0,-0.0399966272900855
144,3,77,117,0.0,0.19984410196558544
144,3,54,69,0.0,-0.09361824052379338
144,3,78,117,0.0,-0.10655083989212126
144,3,55,68,0.0,-0.022352004251628775
144,3,79,115,0.0,0.06923862290278308
144,3,56,73,0.0,-0.012632292366711617
144,3,80,111,0.0,-0.07950919762316232
144,3,57,73,0.0,0.12718776187605904
144,3,81,111,0.0,0.02135788854074494
144,3,58,76,0.0,0.0011569404061089583
144,3,82,110,0.0,-0.10621205051908841
144,4,0,65,0.0,0.0
144,4,68,104,0.0,-0.015210574461434334
144,4,1,67,0.0,-0.0723335218799194
144,4,69,107,0.0,0.05245923235771879
144,4,2,69,0.0,-0.044299429852796744
144,4,70,107,0.0,-0.08015889257203754
144,4,3,73,0.0,-0.017696271541479743
144,4,71,107,0.0,0.008924825869236062
144,4,4,75,0.0,0.0
144,4,72,115,0.0,0.13190739089442838
144,4,5,78,0.0,-0.03966547718248254
144,4,73,116,0.0,0.15000669703185174
144,4,6,78,0.0,0.04421645657444771
144,4,74,115,0.0,-0.007229875607626786
144,4,7,84,0.0,0.03281543716324516
144,4,75,115,0.0,0.11564692852531874
144,4,8,85,0.0,0.02581748945195443
144,4,76,117,0.0,0.16235000407699351
144,4,9,87,0.0,-0.024978409083366536
144,4,77,117,0.0,-0.05684306928440769
144,4,10,89,0.0,-0.30754817883792035
144,4,78,117,0.0,-0.22481189195800194
144,4,11,89,0.0,-0.1606304872168423
144,4,79,115,0.0,-0.23732700048931912
144,4,12,89,0.0,-0.06955870513605664
144,4,80,111,0.0,-0.06600108490541147
144,4,13,91,0.0,-0.12384388838767862
144,4,81,111,0.0,0.104321196152599
144,4,14,95,0.0,0.0895165287095069
144,4,82,110,0.0,0.04657865682956008
144,4,15,97,0.0,-0.1460016198609008
144,4,83,108,0.0,0.18067250654050543
144,4,16,99,0.0,-0.1057973962693159
144,4,84,108,0.0,-0.3544830801042682
144,4,17,101,0.0,-0.0448039203309195
144,4,85,107,0.0,-0.13466624810174102
144,4,18,105,0.0,-0.06608995913602067
144,4,86,104,0.0,0.029169666482900702
144,4,19,106,0.0,0.03386218754130514
144,4,87,103,0.0,0.015152037404583207
144,4,20,109,0.0,0.01691767707787295
144,4,88,101,0.0,-0.17721637646075322
144,4,21,111,0.0,0.035543373381933856
144,4,89,100,0.0,0.05985995334140441
144,4,22,109,0.0,0.00975727791922849
144,4,90,97,0.0,0.08412151071413418
144,4,23,110,0.0,-0.017012024013507182
144,4,91,92,0.0,-0.4074987686431948
144,4,24,105,0.0,0.028616581995614253
144,4,92,91,0.0,0.01694435972093969
144,4,25,107,0.0,-0.10371558851829255
144,4,93,88,0.0,-0.14166099823888922
144,4,26,106,0.0,0.13595515813971423
144,4,94,84,0.0,-0.031115487908054282
144,4,27,106,0.0,0.02499310680464785
144,4,95,81,0.0,0.04441685072413502
144,5,1,67,0.0,0.0
144,5,33,89,0.0,-0.05
144,5,2,69,0.0,0.09999999999999999
144,5,34,85,0.0,-0.06504382298155695
144,5,3,73,0.0,-0.05
144,5,35,87,0.0,-0.12370444947337624
144,5,4,75,0.0,0.0
144,5,36,85,0.0,0.026490130824560733
144,5,5,78,-2.0,-0.0469425774722286
144,5,37,83,-2.0,-0.009671535268800453
144,5,6,78,0.0,-0.001996606039428206
144,5,38,82,0.0,-0.05382959397648444
144,5,7,84,0.0,-0.0787389254642445
144,5,39,78,0.0,-0.07900801293800716
144,5,8,85,0.0,0.0
144,5,40,74,0.0,-0.12499056331832734
144,5,9,87,0.0,-0.25329677705965437
144,5,41,77,0.0,-0.06197976486721313
144,5,10,89,0.0,-0.06263797383296357
144,5,42,76,0.0,-0.10986583235352401
144,5,11,89,0.0,0.006552860142697625
144,5,43,76,0.0,0.012842343240822379
144,5,12,89,0.0,0.08968063650065697
144,5,44,74,0.0,-0.05053181479248534
144,5,13,91,0.0,-0.2687207255109166
144,5,45,75,0.0,0.02356875892009483
144,5,14,95,0.0,-0.004793777705186991
144,5,46,74,0.0,-0.02773791542699596
144,5,15,97,0.0,0.18451431969403825
144,5,47,74,0.0,0.0
144,5,16,99,0.0,0.04229312359694582
144,5,48,69,0.0,0.05
144,5,17,101,0.0,-0.15444496636110044
144,5,49,72,0.0,0.0
144,5,18,105,0.0,0.026972518812137136
144,5,50,72,0.0,-0.19114334610501613
144,5,19,106,0.0,-0.0872159448423573
144,5,51,73,0.0,-0.08086119661315364
144,5,20,109,0.0,-0.2355166732193386
144,5,52,71,0.0,-0.048448770921143275
144,5,21,111,0.0,-0.12588172230430925
144,5,53,72,0.0,-0.1
144,5,22,109,0.0,-0.025
144,5,54,69,0.0,-0.02356247616134527
144,5,23,110,0.0,0.14388988052552032
144,5,55,68,0.0,-0.020222743795173432
144,5,24,105,0.0,-0.0651854879858396
144,5,56,73,0.0,0.09870005816636278
144,5,25,107,-2.0,-0.031136926052598428
144,5,57,73,-2.0,-0.044288825356734576
144,5,26,106,0.0,-0.15258580864496113
144,5,58,76,0.0,-0.14659503740287383
144,5,27,106,0.0,-0.05
144,5,59,76,0.0,-0.09246622228628708
144,5,28,100,0.0,-0.057055710406288915
144,5,60,80,0.0,0.12318837287625896
144,5,29,104,0.0,0.05
144,5,61,82,0.0,0.020496633979651194
144,5,30,97,0.0,-0.1175172258226544
144,5,62,85,0.0,0.06491069955527243
144,5,31,96,0.0,-0.08975204804378589
144,5,63,87,0.0,-0.05629667718619957
144,6,0,65,0.0,0.0063917553302740935
144,6,64,88,0.0,-0.028441190314220204
144,6,1,67,0.0,0.0
144,6,65,90,0.0,-0.062310885337271776
144,6,2,69,0.0,0.03850056801403305
144,6,66,98,0.0,-0.006247474774681678
144,6,3,73,-2.0,0.00343278169518893
144,6,67,98,-2.0,0.019407022789898747
144,6,4,75,0.0,0.0
144,6,68,104,0.0,0.013877839995135453
144,6,5,78,0.0,-0.05247012364086083
144,6,69,107,0.0,0.0
144,6,6,78,0.0,-0.10797348273553611
144,6,70,107,0.0,0.07498276293258507
144,6,7,84,0.0,-0.18194728254774245
144,6,71,107,0.0,-0.21523460866715305
144,6,8,85,0.0,-0.025131524356974785
144,6,72,115,0.0,-0.1309414131862806
144,6,9,87,0.0,-0.04433423601285316
144,6,73,116,0.0,0.11124361387649025
144,6,10,89,0.0,-0.08459641687874253
144,6,74,115,0.0,-0.16642986221852424
144,6,11,89,0.0,-0.07052174023895727
144,6,75,115,0.0,-0.15663182784416926
144,6,12,89,0.0,-0.2612422779113771
144,6,76,117,0.0,-0.15808697700234645
144,6,13,91,0.0,-0.05239396736305452
144,6,77,117,0.0,-0.03089535506389933
144,6,14,95,0.0,-0.17293825490710804
144,6,78,117,0.0,0.01085706619642264
144,6,15,97,0.0,-0.31808648280872504
144,6,79,115,0.0,-0.4226364604954693
144,6,16,99,0.0,-0.10223253173155866
144,6,80,111,0.0,-0.07681980534451062
144,6,17,101,0.0,0.2193499302144067
144,6,81,111,0.0,-0.04399319096975397
144,6,18,105,0.0,-0.1376779243825396
144,6,82,110,0.0,0.0794409931494429
144,6,19,106,0.0,0.0015135042881308236
144,6,83,108,0.0,-0.020081210688420545
144,6,20,109,0.0,-0.036441601414094256
144,6,84,108,0.0,-0.1840448876893141
144,6,21,111,0.0,-0.023915821254100203
144,6,85,107,0.0,-0.1323784842521794
144,6,22,109,0.0,-0.180824756689755
144,6,86,104,0.0,-0.07701127357472526
144,6,23,110,0.0,-0.07879600275843383
144,6,87,103,0.0,-0.03508276965045415
144,6,24,105,0.0,-0.06691009116595187
144,6,88,101,0.0,-0.2694674323975245
144,6,25,107,0.0,-0.014085694893962403
144,6,89,100,0.0,-0.21063565162388226
144,6,26,106,0.0,0.0
144,6,90,97,0.0,-0.052266628776640914
144,6,27,106,0.0,-0.160723427187854
144,6,91,92,0.0,-0.11814528345279814
144,6,28,100,0.0,1.9675820377453718e-05
144,6,92,91,0.0,-0.08447413660732722
144,6,29,104,0.0,-0.09478289334472287
144,6,93,88,0.0,-0.13592555244560947
144,6,30,97,0.0,-0.13671267331082648
144,6,94,84,0.0,-0.07081564181654408
144,6,31,96,0.0,0.028890788893869736
144,6,95,81,0.0,-0.025
144,8,0,65,0.0,-0.06037279733118224
144,8,58,76,0.0,0.042486859824986206
144,8,1,67,0.0,0.013632132276159115
144,8,59,76,0.0,0.04035870571409636
144,8,2,69,0.0,0.0013639402515767465
144,8,60,80,0.0,-0.11553305509890598
144,8,3,73,0.0,0.0
144,8,61,82,0.0,-0.15007671459383184
144,8,4,75,0.0,0.002523539591523116
144,8,62,85,0.0,-0.10645483916566731
144,8,5,78,0.0,0.0
144,8,63,87,0.0,-0.09143688252584704
144,8,6,78,0.0,-0.1
144,8,64,88,0.0,-0.07509197387422341
144,8,7,84,-2.0,0.006866474629343117
144,8,65,90,-2.0,0.014184658248167059
144,8,8,85,0.0,0.03007210207538628
144,8,66,98,0.0,0.05
144,8,9,87,0.0,0.02328041914241106
144,8,67,98,0.0,-0.04529379060965921
144,8,10,89,0.0,-0.0815305802056255
144,8,68,104,0.0,-0.05
144,8,11,89,0.0,-0.14703931665386485
144,8,69,107,0.0,-0.029577441607567506
144,8,12,89,0.0,0.05
144,8,70,107,0.0,0.0
144,8,13,91,0.0,-0.034217309355272285
144,8,71,107,0.0,-0.09017490321348713
144,8,14,95,0.0,-0.11454169647911656
144,8,72,115,0.0,-0.0889501690121535
144,8,15,97,0.0,0.13758913760994135
144,8,73,116,0.0,-0.13729852657608754
144,8,16,99,0.0,-0.1050589237479317
144,8,74,115,0.0,0.046625587034973354
144,8,17,101,0.0,-0.10057171544323547
144,8,75,115,0.0,-0.29625573706052205
144,8,18,105,0.0,0.01583615317073746
144,8,76,117,0.0,-0.0767022352570344
144,8,19,106,0.0,-0.01691843142678031
144,8,77,117,0.0,-0.04946177157024294
144,8,20,109,0.0,-0.021534266966472065
144,8,78,117,0.0,0.0
144,8,21,111,0.0,0.05522111126107847
